Date,Equity
2021-11-29,1010353.2864280511
2021-11-30,1017942.3781804389
2021-12-01,1020987.254661677
2021-12-02,1006401.1554289798
2021-12-03,1012320.0885410308
2021-12-06,1014327.3254596126
2021-12-07,1021130.5814209306
2021-12-08,1033269.6036570689
2021-12-09,1041057.6612210758
2021-12-10,1040496.4077677764
2021-12-13,1036002.7245911426
2021-12-14,1022009.1687861008
2021-12-15,1030380.9997729004
2021-12-16,1027922.9148321964
2021-12-17,1020564.3946390231
2021-12-20,1020329.3630660718
2021-12-21,1028094.8998403016
2021-12-22,1030109.4363257703
2021-12-23,1036956.3653709476
2021-12-24,1035367.8388313574
2021-12-27,1017397.5407167593
2021-12-28,1031954.034582299
2021-12-29,1025953.4136302065
2021-12-30,1025969.5698074007
2022-01-03,993152.8727037597
2022-01-04,996187.4378889379
2022-01-05,987646.8129216008
2022-01-06,978193.8349358572
2022-01-07,950658.2844446573
2022-01-10,941077.224880895
2022-01-11,932360.9069494304
2022-01-12,926285.1349439756
2022-01-13,912163.1375805563
2022-01-14,905982.5725652792
2022-01-17,915163.8630495358
2022-01-18,923258.369815488
2022-01-19,907500.5963467093
2022-01-20,913164.3609129443
2022-01-21,899515.879756289
2022-01-24,899626.1238790172
2022-01-25,887679.0427917695
2022-01-26,885937.3130865487
2022-02-07,905274.2844985104
2022-02-08,914627.78274804
2022-02-09,922422.2442187524
2022-02-10,912855.238747344
2022-02-11,917715.8237653769
2022-02-14,920781.3203930242
2022-02-15,906975.699727003
2022-02-16,909405.4047457539
2022-02-17,922519.2598155638
2022-02-18,926308.3226331458
2022-02-21,924378.4225118968
2022-02-22,911502.1141882646
2022-02-23,940164.5702699935
2022-02-24,922087.0175558496
2022-02-25,930357.428724201
2022-03-01,952237.1122960352
2022-03-02,954786.7285373705
2022-03-03,969403.2751481936
2022-03-04,960016.9396967515
2022-03-07,905946.1473294335
2022-03-08,866449.9029071035
2022-03-09,883388.128808107
2022-03-10,908291.7706002085
2022-03-11,910137.4865662582
2022-03-14,913426.2686996877
2022-03-15,880860.5898333511
2022-03-16,865008.3208290559
2022-03-17,877417.0810066044
2022-03-18,877099.9093421912
2022-03-21,878275.9293055072
2022-03-22,879286.826285592
2022-03-23,881381.1060871433
2022-03-24,879528.947756366
2022-03-25,877913.4280474827
2022-03-28,885986.4844629543
2022-03-29,888878.8903334653
2022-03-30,884663.1704700142
2022-03-31,886689.0362409381
2022-04-01,888637.1833582768
2022-04-06,893484.1670875615
2022-04-07,876612.4249144844
2022-04-08,897903.814764435
2022-04-11,900143.8474123704
2022-04-12,893561.3020521695
2022-04-13,897731.8572272891
2022-04-14,884763.1049926708
2022-04-15,882019.1390793986
2022-04-18,862563.777649735
2022-04-19,874065.6228961379
2022-04-20,878546.1736152642
2022-04-21,879104.0359009131
2022-04-22,881691.9659709693
