Date,Equity
2023-04-14,996982.6488610022
2023-04-17,1004437.4499412401
2023-04-18,996000.326537578
2023-04-19,1001850.5030670385
2023-04-20,992440.2029777695
2023-04-21,975996.2369002227
2023-04-24,991266.6907727639
2023-04-25,964222.0238852539
2023-04-26,976210.9175620788
2023-04-27,992099.4595065624
2023-04-28,999295.5588141592
2023-05-02,1020833.722057763
2023-05-03,1009842.2080566296
2023-05-04,1017910.6253891945
2023-05-05,1012288.5175713807
2023-05-08,1022861.5826520118
2023-05-09,1020159.9734789851
2023-05-10,1012899.1631410582
2023-05-11,1005371.3319023248
2023-05-12,1011123.7863639228
2023-05-15,1004191.8546610058
2023-05-16,1005953.3580059329
2023-05-17,1007386.9753172977
2023-05-18,1011145.8963271664
2023-05-19,1016356.4841424073
2023-05-22,1015416.081519214
2023-05-23,1021513.1126483409
2023-05-24,1023950.369349595
2023-05-25,1049014.2607239713
2023-05-26,1050157.0964652775
2023-05-29,1072479.6956655416
2023-05-30,1068306.617797722
2023-05-31,1072657.6560245713
2023-06-01,1088049.8185272156
2023-06-02,1102709.3902189936
2023-06-05,1101880.61358272
2023-06-06,1100733.5258861824
2023-06-07,1123758.6738421076
2023-06-08,1093988.6779554703
2023-06-09,1137750.6602991102
2023-06-12,1126846.728090196
2023-06-13,1158445.6779271006
2023-06-14,1181834.0695295192
2023-06-15,1228815.8481740577
2023-06-16,1228460.020132962
2023-06-19,1220572.1733922623
2023-06-20,1214826.4489382086
2023-06-21,1236107.7026977893
2023-06-26,1209270.704896782
2023-06-27,1167922.7091324583
2023-06-28,1174677.4055921326
2023-06-29,1193713.8196826405
2023-06-30,1219355.7686954096
2023-07-03,1256835.2915620243
2023-07-04,1327426.1735666976
2023-07-05,1313397.1709836568
2023-07-06,1304003.117134342
2023-07-07,1287804.759544113
2023-07-10,1307884.4291795637
2023-07-11,1362785.1324767522
2023-07-12,1406897.480164885
2023-07-13,1440170.716171112
2023-07-14,1475909.9556694187
2023-07-17,1478097.8261521356
2023-07-18,1470712.809024166
2023-07-19,1444293.9060822206
2023-07-20,1484520.7213797483
2023-07-21,1554543.3278169357
2023-07-24,1584665.2916575666
2023-07-25,1563060.5686024164
2023-07-26,1559254.2834389952
2023-07-27,1555169.2742295202
2023-07-28,1583690.8752168748
2023-07-31,1541566.9986911484
2023-08-01,1524299.8165715854
2023-08-02,1419324.1091524975
2023-08-04,1427950.9551906632
2023-08-07,1499623.6628083407
2023-08-08,1490121.416096269
2023-08-09,1490783.8455966923
2023-08-10,1418065.7526074275
2023-08-11,1439324.9791082584
2023-08-14,1417713.8944769113
2023-08-15,1472480.827500883
2023-08-16,1512164.9203168962
2023-08-17,1546367.8833166324
2023-08-18,1508853.9192059026
2023-08-21,1527058.426727148
2023-08-22,1548790.6583144215
2023-08-23,1561985.1249242285
2023-08-24,1574293.1274537863
2023-08-25,1542151.2454778627
2023-08-28,1524208.272463613
2023-08-29,1525173.8390669331
2023-08-30,1524145.1541616132
2023-08-31,1523443.1258584922
2023-09-01,1512386.876155078
2023-09-04,1514830.8260248564
2023-09-05,1516517.2609655238
2023-09-06,1526398.178353585
2023-09-07,1525111.3421277094
2023-09-08,1521922.5617346081
2023-09-11,1514619.0703235308
2023-09-12,1513811.2587546683
2023-09-13,1518573.401175036
2023-09-14,1525309.8569540563
2023-09-15,1525343.9522031285
2023-09-18,1522141.1722712535
2023-09-19,1520842.8010185515
2023-09-20,1508730.420642712
2023-09-21,1494148.3464027932
2023-09-22,1498450.8116358956
2023-09-25,1503767.8055843504
2023-09-26,1499563.238356734
2023-09-27,1501940.962351474
2023-09-28,1504926.7109293332
2023-10-02,1504023.12901582
2023-10-03,1503988.8139283257
2023-10-04,1504111.6961729217
2023-10-05,1507640.300476194
2023-10-06,1505718.3999063808
2023-10-11,1504546.7675939545
2023-10-12,1504272.3978688873
2023-10-13,1507808.0662679665
2023-10-16,1506023.3223880215
2023-10-17,1499834.2825139423
2023-10-18,1477010.0910463345
2023-10-19,1480729.1344295077
2023-10-20,1478748.5023507662
2023-10-23,1462247.5554454224
2023-10-24,1461299.797934355
2023-10-25,1459357.5813763042
2023-10-26,1450531.0767361445
2023-10-27,1451827.0642178361
2023-10-30,1457203.5294774764
2023-10-31,1444955.859127216
2023-11-01,1445755.959256936
2023-11-02,1456882.7526783813
2023-11-03,1465536.397440449
2023-11-06,1481606.306014072
2023-11-07,1512883.6804018142
2023-11-08,1520463.6202188802
2023-11-09,1513414.5223141175
2023-11-10,1492796.0226162572
2023-11-13,1485719.4057963158
2023-11-14,1491667.2313545584
2023-11-15,1484815.1598905725
2023-11-16,1486374.965642872
2023-11-17,1500124.4367444015
2023-11-20,1498534.4576872706
2023-11-21,1500100.6751688672
2023-11-22,1496578.188594246
2023-11-23,1484408.1713725019
2023-11-24,1479892.2015057174
2023-11-27,1467050.2000632822
2023-11-28,1487866.4091916038
2023-11-29,1500959.7001526388
2023-11-30,1506072.120195028
2023-12-01,1505258.280218498
2023-12-04,1522690.7654417432
2023-12-05,1551416.8393598672
2023-12-06,1546596.934801514
2023-12-07,1563123.014371968
2023-12-08,1584580.0330787757
2023-12-11,1561047.7380884022
2023-12-12,1574911.161426437
2023-12-13,1573226.738462817
2023-12-14,1581939.286364452
2023-12-15,1576190.6817216398
2023-12-18,1562508.0377546553
2023-12-19,1550432.0920781188
2023-12-20,1555330.2025393725
2023-12-21,1543523.2534432868
2023-12-22,1551630.6201636945
2023-12-25,1530232.4533619585
2023-12-26,1541130.1328135375
2023-12-27,1561371.2160040583
2023-12-28,1572142.55154938
2023-12-29,1561301.100939968
2024-01-02,1565247.9212740217
2024-01-03,1553965.7473720175
2024-01-04,1554918.5904512738
2024-01-05,1552747.15702064
2024-01-08,1545560.5660019675
2024-01-09,1508532.57833791
2024-01-10,1490018.0477005404
2024-01-11,1497189.284856843
2024-01-12,1497568.031332704
2024-01-15,1494173.5282853064
2024-01-16,1493250.412560429
2024-01-17,1476199.8428187624
2024-01-18,1490152.3317164567
2024-01-19,1499723.5486392537
2024-01-22,1518873.6887249677
2024-01-23,1533928.8817879276
2024-01-24,1525039.3386704612
2024-01-25,1527904.1463058034
2024-01-26,1504893.4242448125
2024-01-29,1516342.626583148
2024-01-30,1535305.7521713413
2024-01-31,1524188.343391278
2024-02-01,1572659.0410768716
2024-02-02,1615719.9412107714
2024-02-05,1632458.2767801143
2024-02-15,1705055.93553822
2024-02-16,1675131.8248478405
2024-02-19,1642760.7420694618
2024-02-20,1634934.835697911
2024-02-21,1623825.169941016
2024-02-22,1639064.3074049386
2024-02-23,1641130.261373941
2024-02-26,1645279.6346766117
2024-02-27,1613970.4834692061
2024-02-29,1657428.4110211837
2024-03-01,1681200.1522116633
2024-03-04,1690178.4231097384
2024-03-05,1721305.9217532827
2024-03-06,1753073.5528274914
2024-03-07,1740034.406230948
2024-03-08,1694277.246092485
2024-03-11,1708791.4912474528
2024-03-12,1736152.9378817468
2024-03-13,1729451.1625772344
2024-03-14,1685037.0454993073
2024-03-15,1668265.5059777326
2024-03-18,1720414.5816176985
2024-03-19,1726333.413433176
2024-03-20,1715604.0878778952
2024-03-21,1739182.5985938972
2024-03-22,1733550.7137248632
2024-03-25,1736479.7103531952
2024-03-26,1699941.7869655807
2024-03-27,1712007.4158718628
2024-03-28,1716587.4590852014
2024-03-29,1722286.312063469
2024-04-01,1707390.152308582
2024-04-02,1758315.6319631387
2024-04-03,1765052.7741718013
2024-04-08,1757914.0042136572
2024-04-09,1784769.432787763
2024-04-10,1766422.0079299177
2024-04-11,1752459.9348599352
2024-04-12,1786998.2993948292
2024-04-15,1737647.5203512444
2024-04-16,1673667.0152669211
2024-04-17,1735038.215362036
2024-04-18,1760639.2368819017
2024-04-19,1692200.724362901
2024-04-22,1631690.1609168814
2024-04-23,1638897.0554043497
2024-04-24,1694516.9366711883
2024-04-25,1681710.4683634785
2024-04-26,1702188.508961784
2024-04-29,1702785.772679815
2024-04-30,1699603.8567759998
2024-05-02,1688925.779991518
2024-05-03,1692840.5294180722
2024-05-06,1701579.528481037
