Date,Equity
2023-05-09,199717.9534399844
2023-05-10,199418.25377173134
2023-05-11,199056.76636419445
2023-05-12,199902.82389636993
2023-05-15,200383.54450780546
2023-05-16,200977.02984288838
2023-05-17,201358.79843306128
2023-05-18,202103.52121262602
2023-05-19,202688.6692768701
2023-05-22,202662.38636288454
2023-05-23,203252.8788773877
2023-05-24,203371.48049996205
2023-05-25,206214.72146640014
2023-05-26,206188.66419979773
2023-05-29,210689.73078198527
2023-05-30,209838.12829834456
2023-05-31,210707.26233616125
2023-06-01,213729.4846676381
2023-06-02,216644.78878644865
2023-06-05,216531.2952947398
2023-06-06,215720.68671988932
2023-06-07,220979.16788865355
2023-06-08,215149.2368617474
2023-06-09,224138.1178756951
2023-06-12,222032.97505186562
2023-06-13,228500.53063120466
2023-06-14,233082.74536737057
2023-06-15,242492.22680524952
2023-06-16,242431.66842558465
2023-06-19,240886.3508709768
2023-06-20,239750.6226492
2023-06-21,243955.15101749916
2023-06-26,238681.10402428065
2023-06-27,230535.69381225092
2023-06-28,231878.28343949415
2023-06-29,235605.77284802924
2023-06-30,240658.98296050986
2023-07-03,249018.25414302925
2023-07-04,262509.2386829806
2023-07-05,259070.3023490629
2023-07-06,256665.2361596756
2023-07-07,255234.05570635074
2023-07-10,257927.0251429432
2023-07-11,269426.00226450985
2023-07-12,278769.5604843002
2023-07-13,286134.33976689196
2023-07-14,293093.11111430393
2023-07-17,293717.9787884093
2023-07-18,292072.046119642
2023-07-19,286857.6784008993
2023-07-20,294472.4009600885
2023-07-21,308849.142184463
2023-07-24,315284.60543054977
2023-07-25,310696.4944015926
2023-07-26,309719.2029445741
2023-07-27,308853.68474459805
2023-07-28,315017.71190995746
2023-07-31,306200.9959586279
2023-08-01,303059.2829786242
2023-08-02,281542.8104972128
2023-08-04,283292.90369467577
2023-08-07,298133.2929454524
2023-08-08,295856.35177062737
2023-08-09,295736.84452674707
2023-08-10,282458.88586394873
2023-08-11,286585.1925624459
2023-08-14,282391.35505426483
2023-08-15,292128.2483836436
2023-08-16,299453.83741540747
2023-08-17,305542.0957280159
2023-08-18,299213.7158886636
2023-08-21,302123.4042060923
2023-08-22,306608.4252008078
2023-08-23,309018.1498030149
2023-08-24,309782.27777014434
2023-08-25,304902.3286881448
2023-08-28,302173.84720845934
2023-08-29,302554.8427592217
2023-08-30,302429.7836401531
2023-08-31,302449.2689942269
2023-09-01,300368.0550123064
2023-09-04,300954.00015047553
2023-09-05,301200.441770099
2023-09-06,302525.0113832189
2023-09-07,302244.9581219931
2023-09-08,301913.3891488219
2023-09-11,300777.7219266868
2023-09-12,301139.6411221007
2023-09-13,301524.76406190055
2023-09-14,302649.76021269
2023-09-15,303115.05010266067
2023-09-18,302017.509114157
2023-09-19,302283.0086467193
2023-09-20,299402.02176163654
2023-09-21,296969.06874399993
2023-09-22,297759.1945029298
2023-09-25,298684.10103776987
2023-09-26,297904.5269145422
2023-09-27,298203.89130507933
2023-09-28,298678.580067232
2023-10-02,298599.24454769865
2023-10-03,298499.0817092971
2023-10-04,298395.4744350861
2023-10-05,299105.73612276814
2023-10-06,298742.4849412081
2023-10-11,298534.54358650616
2023-10-12,298718.4883278554
2023-10-13,298799.09191832
2023-10-16,298070.0340308266
2023-10-17,297333.0674977128
2023-10-18,293851.7969365527
2023-10-19,293806.9075616031
2023-10-20,293435.9690350457
2023-10-23,292014.6974538924
2023-10-24,291767.78734628955
2023-10-25,291499.29138073884
2023-10-26,289833.16997865564
2023-10-27,290465.9644022738
2023-10-30,290738.43707527797
2023-10-31,288716.3278593304
2023-11-01,288925.4397015093
2023-11-02,290422.3960989128
2023-11-03,291856.3991472939
2023-11-06,294234.30395193957
2023-11-07,300648.4259708259
2023-11-08,302045.64022936835
2023-11-09,300712.781856258
2023-11-10,298263.0098538672
2023-11-13,295796.4923881558
2023-11-14,297283.6997490967
2023-11-15,296629.1466585516
2023-11-16,294935.8005843152
2023-11-17,295512.1215635837
2023-11-20,295997.8496887724
2023-11-21,297444.8604994001
2023-11-22,296838.6554024539
2023-11-23,293676.18652407324
2023-11-24,293708.4919884158
2023-11-27,289551.9190788417
2023-11-28,293871.9250083815
2023-11-29,295930.37099897617
2023-11-30,295484.46685909305
2023-12-01,297319.31209882576
2023-12-04,296612.0282909994
2023-12-05,301340.53177264915
2023-12-06,305563.02439467673
2023-12-07,309075.13145866006
2023-12-08,314594.39246134274
2023-12-11,308678.189637107
2023-12-12,311100.5208285534
2023-12-13,311160.95601801516
2023-12-14,310933.8021973273
2023-12-15,309151.2115968227
2023-12-18,307748.239675738
2023-12-19,303820.3913981271
2023-12-20,303089.27539986535
2023-12-21,301173.5779693553
2023-12-22,303339.5648598927
2023-12-25,297522.04592923576
2023-12-26,300071.0569475707
2023-12-27,302814.8561413758
2023-12-28,302144.74731037946
2023-12-29,301301.2641129781
2024-01-02,299262.38808622205
2024-01-03,294198.8816753331
2024-01-04,295528.55543078785
2024-01-05,295347.56645378744
2024-01-08,293402.57208178757
2024-01-09,285633.2928123133
2024-01-10,282263.94136518065
2024-01-11,283766.48612602573
2024-01-12,282659.2528340391
