Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
3661,2019-08-28,2019-09-20,124.61,146.94,0.1711,🟢 停利,15,146.94,107.87
3533,2019-08-28,2019-09-23,213.24,242.02,0.1272,🟢 停利,16,242.02,191.65
3231,2019-08-29,2019-09-23,17.99,19.36,0.069,🟢 停利,15,19.36,16.96
6415,2019-08-28,2019-09-27,165.94,184.49,0.1042,⚪ 時間到期,20,201.07,139.6
2345,2019-08-28,2019-09-27,138.79,144.85,0.0366,⚪ 時間到期,20,160.85,122.25
2458,2019-08-28,2019-09-27,56.43,56.44,-0.0067,⚪ 時間到期,20,64.01,50.74
2383,2019-08-28,2019-09-27,108.58,104.91,-0.0404,⚪ 時間到期,20,128.48,93.65
2301,2019-08-28,2019-09-27,33.79,34.39,0.0106,⚪ 時間到期,20,37.04,31.36
2885,2019-08-29,2019-10-01,12.22,12.54,0.0196,⚪ 時間到期,20,13.15,11.51
5876,2019-09-17,2019-10-02,42.89,39.88,-0.0766,🔴 停損,10,46.91,39.88
2327,2019-09-27,2019-10-02,53.73,59.29,0.096,🟢 停利,2,59.29,49.55
2474,2019-09-27,2019-10-07,162.5,175.9,0.0751,🟢 停利,5,175.9,152.45
2327,2019-10-02,2019-10-08,58.11,64.75,0.1066,🟢 停利,4,64.75,53.13
3661,2019-09-20,2019-10-09,146.49,170.14,0.1535,🟢 停利,12,170.14,128.75
2408,2019-09-23,2019-10-09,72.59,64.96,-0.1113,🔴 停損,11,79.85,67.15
2327,2019-10-08,2019-10-14,61.62,68.06,0.097,🟢 停利,2,68.06,56.79
2105,2019-10-02,2019-10-18,37.04,39.07,0.0476,🟢 停利,10,39.07,35.52
6239,2019-09-23,2019-10-23,62.01,67.16,0.0755,🟢 停利,19,67.16,58.16
9910,2019-10-01,2019-10-28,140.35,130.94,-0.0734,🔴 停損,17,152.9,130.94
3037,2019-09-27,2019-10-30,39.55,42.37,0.0638,⚪ 時間到期,20,45.16,35.35
2379,2019-09-27,2019-10-30,177.44,170.47,-0.0458,⚪ 時間到期,20,196.4,163.22
6415,2019-09-27,2019-10-30,184.68,196.25,0.0554,⚪ 時間到期,20,214.66,162.18
2474,2019-10-07,2019-11-04,174.89,190.44,0.0815,🟢 停利,18,190.44,163.22
2207,2019-10-23,2019-11-05,429.18,477.54,0.1051,🟢 停利,9,477.54,392.91
6669,2019-10-30,2019-11-05,458.24,414.59,-0.1014,🔴 停損,4,516.45,414.59
3661,2019-10-09,2019-11-08,163.62,192.41,0.1679,🟢 停利,20,192.41,142.02
2345,2019-10-09,2019-11-08,158.74,152.38,-0.0466,⚪ 時間到期,20,177.0,145.06
2317,2019-11-04,2019-11-08,67.47,71.81,0.057,🟢 停利,4,71.81,64.22
2327,2019-10-14,2019-11-11,67.98,62.46,-0.0875,🔴 停損,20,75.34,62.46
2474,2019-11-05,2019-11-11,195.2,180.81,-0.0801,🔴 停損,4,214.39,180.81
2105,2019-10-18,2019-11-12,38.81,36.8,-0.0583,🔴 停損,17,41.23,36.99
6415,2019-10-30,2019-11-13,205.09,235.56,0.1407,🟢 停利,10,235.56,182.24
6239,2019-10-28,2019-11-25,69.23,69.66,-0.0006,⚪ 時間到期,20,75.09,64.83
2207,2019-11-05,2019-11-26,462.97,504.33,0.0819,🟢 停利,15,504.33,431.96
2330,2019-10-30,2019-11-27,261.96,272.65,0.0337,⚪ 時間到期,20,278.44,249.6
3231,2019-11-25,2019-12-02,21.78,20.36,-0.0716,🔴 停損,5,23.68,20.36
2317,2019-11-08,2019-12-06,71.47,70.85,-0.0154,⚪ 時間到期,20,76.63,67.59
3034,2019-11-08,2019-12-06,138.77,139.59,-0.001,⚪ 時間到期,20,156.79,125.26
2454,2019-11-08,2019-12-06,296.33,289.06,-0.0312,⚪ 時間到期,20,322.24,276.89
5871,2019-11-12,2019-12-06,93.24,88.72,-0.055,🔴 停損,18,99.28,88.72
4938,2019-11-11,2019-12-09,47.55,48.07,0.0039,⚪ 時間到期,20,51.35,44.71
3661,2019-11-11,2019-12-09,201.19,220.0,0.086,⚪ 時間到期,20,236.26,174.89
3044,2019-11-13,2019-12-11,97.47,91.18,-0.071,⚪ 時間到期,20,108.92,88.88
2207,2019-12-06,2019-12-16,513.66,559.57,0.0819,🟢 停利,6,556.54,481.51
1102,2019-11-26,2019-12-24,31.8,32.76,0.0233,⚪ 時間到期,20,33.5,30.52
3036,2019-11-27,2019-12-25,30.6,30.54,-0.009,⚪ 時間到期,20,32.72,29.02
2885,2019-12-02,2019-12-30,13.37,13.76,0.0222,⚪ 時間到期,20,13.94,12.93
2327,2019-12-06,2019-12-30,80.26,91.79,0.1358,🟢 停利,16,90.54,72.56
6669,2019-12-06,2020-01-03,488.29,544.83,0.1082,🟢 停利,19,544.83,445.89
2327,2019-12-30,2020-01-03,91.88,102.07,0.1033,🟢 停利,3,102.07,84.24
2303,2019-12-06,2020-01-06,11.87,11.53,-0.0349,⚪ 時間到期,20,12.92,11.08
3661,2019-12-09,2020-01-07,228.3,210.97,-0.0822,⚪ 時間到期,20,277.62,191.31
2368,2019-12-09,2020-01-07,15.95,16.57,0.0315,⚪ 時間到期,20,18.45,14.08
6239,2019-12-16,2020-01-07,73.55,68.69,-0.0725,🔴 停損,15,80.04,68.69
1605,2019-12-30,2020-01-07,12.72,11.98,-0.0643,🔴 停損,5,13.7,11.98
2408,2020-01-03,2020-01-07,76.08,69.58,-0.0916,🔴 停損,2,84.74,69.58
2327,2020-01-06,2020-01-07,102.63,91.13,-0.1181,🔴 停損,1,113.82,94.23
3481,2019-12-11,2020-01-09,7.27,7.86,0.074,⚪ 時間到期,20,8.21,6.56
6669,2020-01-07,2020-01-10,533.37,590.37,0.0993,🟢 停利,3,588.07,492.34
2379,2020-01-07,2020-01-17,185.75,204.45,0.0932,🟢 停利,8,204.45,171.72
2207,2019-12-24,2020-01-30,582.94,544.46,-0.0724,🔴 停損,19,634.26,544.46
2634,2020-01-03,2020-01-30,31.17,29.08,-0.0731,🔴 停損,12,33.61,29.33
1301,2020-01-07,2020-01-30,80.54,75.63,-0.0675,🔴 停損,10,84.66,77.45
