Date,Equity
2023-05-02,200301.0797780512
2023-05-03,200007.26650584338
2023-05-04,200186.3570369568
2023-05-05,199880.1652169788
2023-05-08,200331.04780523526
2023-05-09,200039.72433170787
2023-05-10,199662.62844232414
2023-05-11,199124.0383598537
2023-05-12,199697.15804680198
2023-05-15,199604.19248158598
2023-05-16,200130.70781810285
2023-05-17,200545.47720588584
2023-05-18,201148.26141223707
2023-05-19,204459.24527027807
2023-05-22,203858.22574462788
2023-05-23,206399.71455446078
2023-05-24,206063.21676603035
2023-05-25,211676.59442037682
2023-05-26,210698.86848425565
2023-05-29,215061.83421390672
2023-05-30,212935.9231096597
2023-05-31,214315.6635473554
2023-06-01,219162.71621257023
2023-06-02,223977.30555924895
2023-06-05,224089.52877422704
2023-06-06,223701.88459549443
2023-06-07,229648.69331330503
2023-06-08,223221.47134434772
2023-06-09,230742.99097159953
2023-06-12,229070.0428949277
2023-06-13,236855.4375885213
2023-06-14,239474.94418464424
2023-06-15,248901.20535638183
2023-06-16,252965.18607911613
2023-06-19,250978.76163966794
2023-06-20,250369.23821827746
2023-06-21,253471.55995567807
2023-06-26,249164.0720814964
2023-06-27,239909.35835693567
2023-06-28,241000.70823925827
2023-06-29,244784.2210476512
2023-06-30,248231.01275400846
2023-07-03,255330.95582170086
2023-07-04,267822.35397360194
2023-07-05,266389.02582538413
2023-07-06,263771.4997871512
2023-07-07,261263.05506192302
2023-07-10,266208.6163438582
2023-07-11,276967.3553841135
2023-07-12,284351.0867284422
2023-07-13,289362.5388251281
2023-07-14,294155.8691833884
2023-07-17,295287.1204461531
2023-07-18,293527.3726333732
2023-07-19,289228.907315403
2023-07-20,297211.96962114953
2023-07-21,312066.2092154293
2023-07-24,318232.07351407193
2023-07-25,313738.16782184655
2023-07-26,313205.0955971572
2023-07-27,312168.20212541946
2023-07-28,318857.5758694955
2023-07-31,310151.11742853967
2023-08-01,305623.0157251387
2023-08-02,284918.80927882175
2023-08-04,285977.984985111
2023-08-07,300579.7656765362
2023-08-08,298680.3119353721
2023-08-09,298584.1363860436
2023-08-10,285821.94221803494
2023-08-11,289108.4813332564
2023-08-14,284635.9126048036
2023-08-15,294663.65171745396
2023-08-16,301802.7179563698
2023-08-17,307551.7742491903
2023-08-18,301154.10494981596
2023-08-21,304095.39547852747
2023-08-22,308635.3194928964
2023-08-23,311071.48705157585
2023-08-24,311844.4848541802
2023-08-25,306909.8233067439
2023-08-28,304147.8915306522
2023-08-29,304534.2328130458
2023-08-30,304405.92473790963
2023-08-31,304426.6776933435
2023-09-01,302327.4287057477
2023-09-04,302921.3730448044
2023-09-05,303171.45692373504
2023-09-06,304501.63934790355
2023-09-07,304219.72925912606
2023-09-08,303886.03431721125
2023-09-11,302741.6307675601
2023-09-12,303211.94189866254
2023-09-13,303590.7169357645
2023-09-14,304553.0149744149
2023-09-15,304848.33729022916
2023-09-18,303789.2132547687
2023-09-19,304111.1995075171
2023-09-20,301120.49902613385
2023-09-21,298453.14805608755
2023-09-22,299303.4734543823
2023-09-25,300434.8028242049
2023-09-26,299486.3203774077
2023-09-27,300051.647339282
2023-09-28,300419.9155959169
2023-10-02,300148.6478217887
2023-10-03,300011.7335986927
2023-10-04,299889.3436007692
2023-10-05,300512.85644888383
2023-10-06,300238.4018730092
2023-10-11,300074.93099995
2023-10-12,300560.7625257861
2023-10-13,300787.3045026818
2023-10-16,299541.0162906109
2023-10-17,298238.61074392864
2023-10-18,294714.2887868385
2023-10-19,294776.01355255116
2023-10-20,294369.9655731444
2023-10-23,293122.7504773708
2023-10-24,293109.4684951661
2023-10-25,292789.8192951472
2023-10-26,291098.31639555696
2023-10-27,291775.45494992565
2023-10-30,291905.6463351301
2023-10-31,290412.1409739493
2023-11-01,290778.9959164428
2023-11-02,292417.08483251894
2023-11-03,293899.912275447
2023-11-06,296359.9690239795
2023-11-07,302856.57582042477
2023-11-08,304059.7580850661
2023-11-09,302845.67591698363
2023-11-10,300355.36871086137
2023-11-13,297818.7534778503
