Date,Equity
2023-04-27,200144.5207188909
2023-04-28,200239.98419587192
2023-05-02,200633.8755248898
2023-05-03,200300.17292360577
2023-05-04,200293.15488239995
2023-05-05,199967.4816690546
2023-05-08,200387.51557397112
2023-05-09,200241.71884503236
2023-05-10,199817.84107779636
2023-05-11,199380.3130806137
2023-05-12,199876.22019386006
2023-05-15,199366.93503022534
2023-05-16,199739.28611251977
2023-05-17,200036.6213070442
2023-05-18,200881.64112874778
2023-05-19,201524.4493348085
2023-05-22,200498.91225582344
2023-05-23,201227.4355302487
2023-05-24,203118.2442484332
2023-05-25,207721.52557467562
2023-05-26,208748.90908759518
2023-05-29,211360.03352464453
2023-05-30,210366.01057048832
2023-05-31,211245.98805441172
2023-06-01,214546.71358871082
2023-06-02,218146.07463590588
2023-06-05,218381.2209463275
2023-06-06,217663.05199709683
2023-06-07,221963.5725292569
2023-06-08,216728.05368381107
2023-06-09,224816.14471334848
2023-06-12,223929.79159222054
2023-06-13,229888.86864005207
2023-06-14,233601.17514401456
2023-06-15,242944.56043324256
2023-06-16,244951.0767949704
2023-06-19,243885.5648251697
2023-06-20,242928.4139741477
2023-06-21,245984.3837516869
2023-06-26,241969.39352196804
2023-06-27,233334.8719154003
2023-06-28,234391.39764956574
2023-06-29,238386.3065665221
2023-06-30,243082.6365258012
2023-07-03,249824.3278991978
2023-07-04,260034.1360760159
2023-07-05,255755.46245409342
2023-07-06,254499.09159403952
2023-07-07,251228.1493618782
2023-07-10,253454.79945916022
2023-07-11,262776.5727578312
2023-07-12,271813.1612938444
2023-07-13,279742.5074352703
2023-07-14,288908.69311554433
2023-07-17,288961.1731490454
2023-07-18,285309.09838861815
2023-07-19,279698.4738086211
2023-07-20,286947.2753497794
2023-07-21,301981.1769802986
2023-07-24,308063.1517623395
2023-07-25,302090.4284292831
2023-07-26,301696.17822954274
2023-07-27,300503.8178087757
2023-07-28,306243.4919314322
2023-07-31,298474.8441064887
2023-08-01,294776.3562993831
2023-08-02,274156.5780045394
2023-08-04,275908.82539464167
2023-08-07,288788.13240444806
2023-08-08,287356.99782492366
2023-08-09,287620.4360269131
2023-08-10,275221.1096507912
2023-08-11,279249.6280776456
2023-08-14,276347.03240742115
2023-08-15,285999.69502343005
2023-08-16,293731.9941388572
2023-08-17,299908.93441965187
2023-08-18,293359.85375054623
2023-08-21,296472.98773292295
2023-08-22,300899.39395618753
2023-08-23,303329.8239193513
2023-08-24,303863.11164444266
2023-08-25,298721.97849105427
2023-08-28,295892.5746678466
2023-08-29,296296.29647284903
2023-08-30,296069.0304926635
2023-08-31,296320.51085622975
2023-09-01,293051.29808558855
2023-09-04,293826.4398848092
2023-09-05,294147.3358392611
2023-09-06,295787.2391801053
2023-09-07,295231.1296968941
2023-09-08,294866.0944277448
2023-09-11,293528.7633429476
2023-09-12,293966.2083544111
2023-09-13,293966.9185581715
2023-09-14,295252.27899655723
2023-09-15,295964.3675027533
2023-09-18,294361.9734472547
2023-09-19,294638.1581567191
2023-09-20,292066.7733144179
2023-09-21,289940.761601509
2023-09-22,291041.19553347083
2023-09-25,292454.8953739881
2023-09-26,291381.8785834262
2023-09-27,292082.51278652606
2023-09-28,292990.73010622774
2023-10-02,292581.1026321141
2023-10-03,292341.9877112178
2023-10-04,292204.39454587555
2023-10-05,292897.81652735657
2023-10-06,292612.6305031119
2023-10-11,292365.8902874564
2023-10-12,292554.66543779994
2023-10-13,292624.2301437116
2023-10-16,291904.04681162117
2023-10-17,291147.5439563066
2023-10-18,287609.5968580936
2023-10-19,287565.8503183061
2023-10-20,287202.4702720673
2023-10-23,285811.0084214987
2023-10-24,285569.5453182916
2023-10-25,285306.50761474797
2023-10-26,283675.2706723121
2023-10-27,284295.52804184065
2023-10-30,284562.1841205489
2023-10-31,282582.5916794587
2023-11-01,282787.2788191152
2023-11-02,284252.8675926379
2023-11-03,285657.19116030657
2023-11-06,287984.65144613414
2023-11-07,294262.9988310008
2023-11-08,295630.65914718
2023-11-09,294326.11017045187
2023-11-10,291928.09289234114
2023-11-13,289513.5058495174
2023-11-14,290969.1221939665
2023-11-15,290328.4685610505
2023-11-16,288671.0941294953
2023-11-17,289235.1744992144
2023-11-20,289710.5863482388
2023-11-21,291126.8526161569
2023-11-22,290533.5241066326
2023-11-23,287438.23525983177
2023-11-24,287469.845457132
2023-11-27,283401.571001379
2023-11-28,287629.80627525365
2023-11-29,289644.5336138132
2023-11-30,289208.0986745409
2023-12-01,291003.974728779
2023-12-04,290311.7155481335
2023-12-05,294939.77257931035
2023-12-06,299072.57981178426
2023-12-07,302510.0909157075
2023-12-08,307912.11574591335
2023-12-11,302121.57891390484
2023-12-12,304492.45784058433
2023-12-13,304551.61080968636
2023-12-14,304329.28223447665
2023-12-15,302584.553148177
2023-12-18,301211.37099416764
2023-12-19,297366.954037882
2023-12-20,296651.36762665515
2023-12-21,294776.37267878605
2023-12-22,296896.34905721864
2023-12-25,291202.3967411262
2023-12-26,293697.26054765895
2023-12-27,296382.78704188607
2023-12-28,295726.9100633422
2023-12-29,294901.34322466014
2024-01-02,292905.771407728
2024-01-03,287949.8224906068
2024-01-04,289251.25051319395
2024-01-05,289074.1081880247
2024-01-08,287170.42656306206
2024-01-09,279566.17596044706
2024-01-10,276268.3890327818
2024-01-11,277739.02049999393
2024-01-12,276655.3063495109
2024-01-15,276398.1878842172
2024-01-16,278047.39703836746
2024-01-17,275741.84074894123
2024-01-18,276454.1947552095
2024-01-19,278157.3288669842
2024-01-22,282424.8857339853
2024-01-23,285347.8956557356
2024-01-24,284005.37499629625
2024-01-25,284204.87481606484
2024-01-26,281645.09736098617
2024-01-29,284775.3266900829
2024-01-30,286286.55959061324
2024-01-31,284468.79847167095
2024-02-01,292923.9406018127
2024-02-02,301230.85452072124
2024-02-05,304958.28981648415
2024-02-15,317440.53791161283
2024-02-16,312918.1187850991
2024-02-19,310679.8031610294
2024-02-20,308584.7760696085
2024-02-21,307518.6928803532
2024-02-22,310267.1430297564
2024-02-23,310641.69688985834
2024-02-26,310725.4054507118
2024-02-27,305930.30839118885
2024-02-29,314290.07334823295
2024-03-01,318674.3498823474
2024-03-04,321179.8275400014
2024-03-05,329816.49968464725
2024-03-06,337631.35998451815
2024-03-07,331784.8881649951
2024-03-08,324185.3014646688
2024-03-11,328052.7598359888
2024-03-12,329225.4182433455
2024-03-13,324294.610721412
2024-03-14,313486.4421917807
2024-03-15,310663.60250285023
2024-03-18,319056.8699541327
2024-03-19,320729.58660249587
2024-03-20,319153.9662371681
2024-03-21,321472.26303314464
2024-03-22,319140.9091986375
2024-03-25,320243.1641327938
2024-03-26,312758.3480897746
2024-03-27,314635.72907284414
2024-03-28,315627.4792557819
2024-03-29,317241.0469813447
2024-04-01,315528.0510545512
