Date,Equity
2025-11-28,1005399.2364200006
2025-12-01,1001612.4409692831
2025-12-02,1007638.2711127711
2025-12-03,1007368.9977591359
2025-12-04,997056.8623683485
2025-12-05,1012836.5549633084
2025-12-08,1020562.286897716
2025-12-09,1023254.4774293163
2025-12-10,1025985.8341611379
2025-12-11,1015518.8095503417
2025-12-12,1032684.4661684002
2025-12-15,1029595.3999254328
2025-12-16,1001348.345540922
2025-12-17,999558.9848881755
2025-12-18,998730.4316672946
2025-12-19,1021060.5285296305
2025-12-22,1048837.8580389977
2025-12-23,1041392.8374686401
2025-12-24,1053150.0315017675
2025-12-26,1057951.4601286768
2025-12-29,1051481.8513993735
2025-12-30,1060971.5206657315
2025-12-31,1059723.6502735396
2026-01-02,1083326.0474937204
2026-01-05,1105565.8816829836
2026-01-06,1153394.0483403048
2026-01-07,1164079.5687294512
2026-01-08,1165602.7043359124
2026-01-09,1132395.2851269734
2026-01-12,1170901.239565881
2026-01-13,1187656.18791657
2026-01-14,1211834.4119565783
2026-01-15,1234962.3600226783
2026-01-16,1267880.8506643518
2026-01-19,1301379.844313547
2026-01-20,1299957.6337307598
2026-01-21,1260650.9325499183
2026-01-22,1273735.2740675942
2026-01-23,1268723.3928727685
2026-01-26,1282624.7448347458
2026-01-27,1273685.8297049871
2026-01-28,1319571.4775103554
2026-01-29,1293556.0815428053
2026-01-30,1321784.6065674
2026-02-02,1261216.6076391358
2026-02-03,1278076.7389958757
2026-02-04,1305409.5500396623
2026-02-05,1238912.0765649106
2026-02-06,1216835.0943376524
2026-02-09,1263784.2522453114
2026-02-10,1264387.2879555128
2026-02-11,1268100.5321816641
2026-02-23,1312289.9143971733
2026-02-24,1360890.6794680927
2026-02-25,1387051.1393005536
2026-02-26,1390119.0584909983
2026-03-02,1364434.3217778117
2026-03-03,1314571.843210765
2026-03-04,1229639.2216783364
2026-03-05,1284000.5515230347
2026-03-06,1279943.6031331082
2026-03-09,1199006.0776900544
2026-03-10,1238331.4894268662
2026-03-11,1278153.0772021774
2026-03-12,1291592.4231490907
2026-03-13,1297096.173873616
2026-03-16,1302398.3217928847
2026-03-17,1328260.080137841
2026-03-18,1353726.8255257602
2026-03-19,1343514.1581820014
2026-03-20,1334389.031796623
2026-03-23,1292026.4283137266
2026-03-24,1277398.7098716756
2026-03-25,1311570.392544714
2026-03-26,1315528.030970473
2026-03-27,1311637.5591778117
2026-03-30,1306902.737975891
2026-03-31,1278166.959367767
2026-04-01,1304930.720459654
2026-04-02,1302296.2114787805
2026-04-07,1315840.0796036161
2026-04-08,1337026.8401409187
