Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
2201,2022-11-28,2022-11-29,55.59,63.36,0.132,🟢 停利,1,63.36,49.76
2327,2022-11-28,2022-12-05,84.33,96.6,0.1377,🟢 停利,5,96.6,75.12
5871,2022-11-29,2022-12-06,156.8,179.07,0.1342,🟢 停利,5,179.07,140.1
6415,2022-12-05,2022-12-07,547.51,475.74,-0.137,🔴 停損,2,643.2,475.74
3037,2022-11-29,2022-12-20,143.22,122.7,-0.1491,🔴 停損,15,165.72,126.34
3443,2022-11-28,2022-12-26,704.68,674.97,-0.0487,⚪ 時間到期,20,828.94,611.49
3661,2022-11-28,2022-12-26,856.59,762.06,-0.1164,⚪ 時間到期,20,1008.22,742.87
2379,2022-11-28,2022-12-26,277.12,248.63,-0.1089,⚪ 時間到期,20,319.55,245.29
2330,2022-11-28,2022-12-26,456.85,431.16,-0.0627,⚪ 時間到期,20,503.9,421.57
2454,2022-11-28,2022-12-26,570.83,528.08,-0.0812,⚪ 時間到期,20,643.35,516.44
2201,2022-11-29,2022-12-27,59.15,56.54,-0.0508,⚪ 時間到期,20,67.61,52.81
1605,2022-11-29,2022-12-27,41.49,43.63,0.0445,⚪ 時間到期,20,48.52,36.21
5871,2022-12-06,2023-01-04,174.68,185.31,0.0536,⚪ 時間到期,20,197.87,157.3
1760,2022-12-07,2023-01-05,172.15,161.55,-0.068,⚪ 時間到期,20,207.96,145.29
8454,2022-12-27,2023-01-05,485.27,563.13,0.1525,🟢 停利,6,563.13,426.87
2615,2022-12-26,2023-01-06,74.5,66.23,-0.117,🔴 停損,8,85.52,66.23
8454,2023-01-05,2023-01-17,527.82,602.25,0.1332,🟢 停利,8,602.25,472.0
2606,2022-12-20,2023-01-30,40.14,43.25,0.0701,⚪ 時間到期,20,46.43,35.43
2201,2023-01-30,2023-02-01,67.66,75.88,0.1138,🟢 停利,2,75.88,61.49
3231,2022-12-26,2023-02-03,27.6,29.42,0.0584,⚪ 時間到期,20,29.54,26.15
2634,2022-12-26,2023-02-03,32.66,32.3,-0.0177,⚪ 時間到期,20,38.09,28.58
2637,2022-12-26,2023-02-03,50.91,48.8,-0.048,⚪ 時間到期,20,59.02,44.82
2618,2022-12-26,2023-02-03,24.75,25.69,0.0309,⚪ 時間到期,20,28.12,22.23
2002,2022-12-27,2023-02-06,28.66,29.05,0.0068,⚪ 時間到期,20,31.16,26.79
3034,2023-01-05,2023-02-08,279.16,313.69,0.116,🟢 停利,16,313.69,253.26
1519,2023-01-04,2023-02-13,42.46,42.42,-0.0078,⚪ 時間到期,20,49.41,37.25
2376,2023-01-06,2023-02-15,101.94,109.67,0.0685,⚪ 時間到期,20,118.62,89.43
3443,2023-02-03,2023-02-16,840.2,972.1,0.1491,🟢 停利,9,972.1,741.28
1605,2023-02-13,2023-02-20,47.96,53.65,0.1109,🟢 停利,5,53.65,43.7
2379,2023-02-03,2023-02-23,302.31,335.11,0.1009,🟢 停利,14,335.11,277.7
3443,2023-02-16,2023-02-23,909.89,1075.25,0.1737,🟢 停利,5,1075.25,785.88
8454,2023-01-17,2023-02-24,583.81,592.18,0.0074,⚪ 時間到期,20,673.76,516.35
1605,2023-02-20,2023-03-01,52.52,47.82,-0.0957,🔴 停損,5,58.79,47.82
2201,2023-02-01,2023-03-03,75.52,71.33,-0.0619,⚪ 時間到期,20,84.54,68.75
6415,2023-02-03,2023-03-07,573.77,573.19,-0.0078,⚪ 時間到期,20,666.74,504.04
2303,2023-02-03,2023-03-07,41.69,42.81,0.0198,⚪ 時間到期,20,45.14,39.11
3035,2023-02-06,2023-03-08,183.77,180.29,-0.0257,⚪ 時間到期,20,210.02,164.09
1519,2023-02-24,2023-03-09,51.73,59.94,0.1508,🟢 停利,7,59.94,45.57
2634,2023-03-01,2023-03-09,35.34,39.23,0.1025,🟢 停利,6,39.23,32.42
3661,2023-02-08,2023-03-10,947.43,973.8,0.0208,⚪ 時間到期,20,1086.18,843.36
2605,2023-03-07,2023-03-14,23.92,21.69,-0.0995,🔴 停損,5,26.9,21.69
3034,2023-02-15,2023-03-17,324.73,356.39,0.09,⚪ 時間到期,20,360.9,297.6
1504,2023-03-09,2023-03-22,31.29,34.39,0.0917,🟢 停利,9,34.24,29.08
2606,2023-03-03,2023-03-23,52.07,47.22,-0.0994,🔴 停損,14,58.55,47.22
3443,2023-02-23,2023-03-27,1016.37,1141.07,0.115,⚪ 時間到期,20,1205.52,874.51
3481,2023-02-23,2023-03-27,15.06,14.35,-0.0538,⚪ 時間到期,20,16.82,13.75
