Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
2344,2025-12-30,2026-01-05,76.87,94.51,0.2209,🟢 停利,3,93.93,64.09
3481,2025-12-31,2026-01-05,16.72,18.81,0.1173,🟢 停利,2,18.81,15.15
2408,2025-12-30,2026-01-06,189.19,220.09,0.1554,🟢 停利,4,220.09,166.01
6770,2025-12-30,2026-01-06,39.74,47.37,0.1839,🟢 停利,4,47.37,34.02
6239,2025-12-31,2026-01-06,175.18,201.98,0.1451,🟢 停利,3,201.98,155.07
3481,2026-01-05,2026-01-06,18.82,21.5,0.1346,🟢 停利,1,21.5,16.81
3017,2025-12-31,2026-01-07,1531.53,1378.53,-0.1061,🔴 停損,4,1735.53,1378.53
3481,2026-01-06,2026-01-07,20.52,23.51,0.1379,🟢 停利,1,23.51,18.28
2408,2026-01-06,2026-01-07,214.21,247.91,0.1494,🟢 停利,1,247.91,188.94
3481,2026-01-07,2026-01-09,22.57,20.07,-0.1171,🔴 停損,2,25.91,20.07
6239,2026-01-06,2026-01-13,199.2,231.0,0.1517,🟢 停利,5,230.3,175.87
3037,2025-12-30,2026-01-16,221.72,258.72,0.1589,🟢 停利,12,258.72,193.97
6770,2026-01-06,2026-01-16,43.54,53.0,0.2089,🟢 停利,8,51.74,37.39
2404,2026-01-07,2026-01-16,1021.02,1235.0,0.2013,🟢 停利,7,1200.62,886.32
2344,2026-01-05,2026-01-19,94.6,114.4,0.2011,🟢 停利,10,114.04,80.02
2408,2026-01-09,2026-01-19,233.23,271.73,0.1571,🟢 停利,6,271.73,204.36
6239,2026-01-13,2026-01-19,231.23,270.63,0.1624,🟢 停利,4,270.63,201.68
6770,2026-01-16,2026-01-20,53.05,63.03,0.18,🟢 停利,2,63.03,45.57
1605,2026-01-16,2026-01-21,45.95,39.58,-0.1445,🔴 停損,3,54.44,39.58
3037,2026-01-19,2026-01-21,278.28,320.88,0.1452,🟢 停利,2,320.88,246.33
2449,2026-01-07,2026-01-27,270.77,312.27,0.1454,🟢 停利,14,312.27,239.65
2345,2025-12-30,2026-01-28,1201.2,1170.0,-0.0326,⚪ 時間到期,20,1437.6,1023.9
2882,2025-12-30,2026-01-28,75.58,75.8,-0.0039,⚪ 時間到期,20,81.9,70.84
2891,2025-12-30,2026-01-28,50.05,51.2,0.016,⚪ 時間到期,20,53.6,47.39
3481,2026-01-16,2026-01-29,25.63,21.68,-0.1597,🔴 停損,9,30.89,21.68
2344,2026-01-21,2026-01-29,111.53,135.26,0.2045,🟢 停利,6,135.26,93.73
2303,2026-01-28,2026-01-29,79.68,68.8,-0.1425,🔴 停損,1,94.19,68.8
6770,2026-01-20,2026-01-30,58.56,70.1,0.1889,🟢 停利,8,70.1,49.9
6285,2026-01-28,2026-01-30,162.16,190.76,0.1683,🟢 停利,2,190.76,140.71
2303,2026-01-29,2026-02-02,70.37,58.93,-0.1684,🔴 停損,2,85.63,58.93
1605,2026-01-21,2026-02-06,42.04,35.0,-0.1732,🔴 停損,12,51.43,35.0
2360,2026-01-19,2026-02-23,992.99,1122.19,0.1224,🟢 停利,18,1122.19,896.09
2383,2026-02-06,2026-02-23,1921.92,2316.92,0.1973,🟢 停利,4,2316.92,1625.67
3037,2026-01-28,2026-02-24,356.86,421.36,0.1727,🟢 停利,12,421.36,308.48
6239,2026-01-19,2026-02-25,265.26,258.0,-0.034,⚪ 時間到期,20,310.56,231.29
6446,2026-02-02,2026-03-03,767.77,675.0,-0.1268,🔴 停損,13,887.77,677.77
2408,2026-01-29,2026-03-04,306.31,238.0,-0.2283,🔴 停損,16,381.61,249.83
6415,2026-01-29,2026-03-04,292.23,241.3,-0.1799,🔴 停損,16,360.13,241.3
3711,2026-02-25,2026-03-04,385.38,338.28,-0.1282,🔴 停損,4,448.18,338.28
2360,2026-03-03,2026-03-04,1561.56,1300.0,-0.1732,🔴 停損,1,1807.36,1377.21
3149,2026-01-27,2026-03-06,57.46,51.8,-0.1046,⚪ 時間到期,20,71.34,47.05
6285,2026-01-30,2026-03-09,176.68,150.0,-0.1568,🔴 停損,18,210.48,151.33
6770,2026-01-30,2026-03-11,65.17,66.3,0.0105,⚪ 時間到期,20,82.79,51.95
2383,2026-02-23,2026-03-13,2277.27,2743.27,0.1964,🟢 停利,13,2743.27,1927.77
3037,2026-02-24,2026-03-16,410.91,519.0,0.2544,🟢 停利,13,516.91,331.41
2360,2026-03-04,2026-03-17,1301.3,1577.9,0.2043,🟢 停利,9,1577.9,1093.85
2345,2026-03-04,2026-03-20,1361.36,1645.36,0.2004,🟢 停利,12,1645.36,1148.36
2609,2026-03-09,2026-03-23,61.56,51.6,-0.1675,🔴 停損,10,70.68,54.72
1326,2026-02-23,2026-03-24,43.39,43.0,-0.0158,⚪ 時間到期,20,53.96,35.47
3037,2026-03-17,2026-03-24,571.57,467.02,-0.1885,🔴 停損,5,710.97,467.02
3017,2026-03-04,2026-03-26,1776.78,2200.0,0.2297,🟢 停利,16,2124.77,1515.78
