Date,Equity
2023-04-21,199880.17136868605
2023-04-24,200296.95728677855
2023-04-25,199653.65057440381
2023-04-26,199919.136585896
2023-04-27,200362.6772937407
2023-04-28,200567.8876163234
2023-05-02,201171.44984449272
2023-05-03,200845.94655085236
2023-05-04,201176.51141529533
2023-05-05,200958.96525657305
2023-05-08,201371.4986968468
2023-05-09,201140.0323108766
2023-05-10,200733.9693124202
2023-05-11,200455.7930197563
2023-05-12,200773.8484315505
2023-05-15,200553.07316108182
2023-05-16,200999.24945858825
2023-05-17,201188.60553262668
2023-05-18,202409.23986374645
2023-05-19,204191.85690549258
2023-05-22,203129.12405424067
2023-05-23,205604.14455013827
2023-05-24,207506.0727077902
2023-05-25,217627.81339182492
2023-05-26,219364.20671326402
2023-05-29,227672.70637477242
2023-05-30,226920.57587484317
2023-05-31,228314.1346075073
2023-06-01,231513.91300987365
2023-06-02,236320.35336355618
2023-06-05,237386.87054146343
2023-06-06,236476.78742701333
2023-06-07,242570.27221504392
2023-06-08,236681.8427855744
2023-06-09,242736.79373867944
2023-06-12,241510.91809375474
2023-06-13,247742.05878742196
2023-06-14,250976.1993368039
2023-06-15,262327.9285487375
2023-06-16,265650.40626901836
2023-06-19,264024.5823917438
2023-06-20,263312.17795827205
2023-06-21,266660.6953272268
2023-06-26,261410.02125148327
2023-06-27,253306.35703888183
2023-06-28,253059.50340729055
2023-06-29,257315.55878197297
2023-06-30,262439.8880554729
2023-07-03,270199.27412543615
2023-07-04,281278.99596479477
2023-07-05,277367.6699323249
2023-07-06,277706.9792067831
2023-07-07,274342.1097518031
2023-07-10,278344.4280533227
2023-07-11,287407.9028057083
2023-07-12,295885.6029136718
2023-07-13,302462.4754435292
2023-07-14,310048.3057913386
2023-07-17,311249.33569016133
2023-07-18,308761.6810503274
2023-07-19,304565.3106696982
2023-07-20,313338.40319721284
2023-07-21,329096.52154110477
2023-07-24,334512.8832807404
2023-07-25,329036.72571316856
2023-07-26,329170.87127079815
2023-07-27,328150.2919030639
2023-07-28,334184.87496904033
2023-07-31,326223.6823488427
2023-08-01,322523.7059677094
2023-08-02,301033.0218225507
2023-08-04,302979.62806097144
2023-08-07,317362.6448628775
2023-08-08,314632.82936848624
2023-08-09,314701.05771979206
2023-08-10,299795.3675280706
2023-08-11,305478.6542764344
2023-08-14,302043.1706000334
2023-08-15,312962.58980536286
2023-08-16,322912.9009350577
2023-08-17,332357.1723084796
2023-08-18,323439.1512028583
2023-08-21,329075.57317405386
2023-08-22,333539.0953768781
2023-08-23,336605.9703249356
2023-08-24,339233.4843965524
2023-08-25,333127.10383021546
2023-08-28,330064.20323370723
2023-08-29,330169.5336431961
2023-08-30,329405.0413787702
2023-08-31,330076.4463500241
2023-09-01,326385.5349722589
2023-09-04,327117.1971853986
2023-09-05,327901.15020890516
2023-09-06,329681.48155809025
2023-09-07,329136.33055817115
2023-09-08,328590.55326001166
2023-09-11,326482.06464328227
2023-09-12,326371.6139165524
2023-09-13,326951.8263113301
2023-09-14,328322.0157630538
2023-09-15,328024.7682716822
2023-09-18,326718.90860725474
2023-09-19,325581.30843718123
2023-09-20,322847.18521865975
2023-09-21,319273.09530410473
2023-09-22,320627.5759137342
2023-09-25,322283.67678544024
2023-09-26,320880.2581639003
2023-09-27,321912.3010146591
2023-09-28,322840.2493172259
2023-10-02,322301.2542235468
2023-10-03,322127.9896592974
2023-10-04,321905.33861233783
2023-10-05,322707.61575821403
2023-10-06,322544.51308671455
2023-10-11,322790.963131043
2023-10-12,323321.16455554706
2023-10-13,323700.5271027405
2023-10-16,322807.99415370094
2023-10-17,322334.8906262917
2023-10-18,321446.7753727775
2023-10-19,321670.3516292038
2023-10-20,320367.3259805755
2023-10-23,319568.8124356573
2023-10-24,319074.45384618134
2023-10-25,319196.6105032839
2023-10-26,318384.17118441005
2023-10-27,318331.6382322946
2023-10-30,318852.13878966006
2023-10-31,317234.90821583907
2023-11-01,317190.40734512586
2023-11-02,318143.8298298929
2023-11-03,318410.27999379375
2023-11-06,321403.7747125999
2023-11-07,327534.4954512043
2023-11-08,329874.0096881482
2023-11-09,328663.7803431388
2023-11-10,324046.86710524687
2023-11-13,322586.60425882903
2023-11-14,323819.60927921
2023-11-15,325671.19475944457
2023-11-16,324303.49952611903
2023-11-17,323318.9799733982
2023-11-20,323861.45070057776
2023-11-21,324459.4415180425
2023-11-22,323623.7122481242
2023-11-23,320552.1668441219
2023-11-24,320482.18649948965
2023-11-27,316611.2968285499
2023-11-28,321947.46482490876
2023-11-29,324205.6970680086
2023-11-30,323648.464979112
2023-12-01,325196.6208337483
2023-12-04,327889.0553186475
2023-12-05,335033.708792397
2023-12-06,333447.19436444953
2023-12-07,335934.44090358657
2023-12-08,341532.81886932295
2023-12-11,338376.6690361263
2023-12-12,341653.14167867106
2023-12-13,343177.4576695659
2023-12-14,340801.65350697516
2023-12-15,339597.2849571594
2023-12-18,336858.3270916848
2023-12-19,333086.9273027126
2023-12-20,331885.91957784287
2023-12-21,332321.37795867084
2023-12-22,334550.6148541688
2023-12-25,330383.53544283967
2023-12-26,333852.4663149283
2023-12-27,336994.5959382646
2023-12-28,335643.7312710624
2023-12-29,334518.3369157095
2024-01-02,334716.98688081297
2024-01-03,330516.31536036683
2024-01-04,331646.9385436386
2024-01-05,331631.09697922337
2024-01-08,329704.9003522277
2024-01-09,321223.17909223575
2024-01-10,316377.1104439962
2024-01-11,318233.91462973866
2024-01-12,317019.1995179658
2024-01-15,316553.44805992255
2024-01-16,318344.1369333225
2024-01-17,315875.5989310849
2024-01-18,316548.9766840433
2024-01-19,318447.7549007432
2024-01-22,323405.4157405452
2024-01-23,326208.80304484774
2024-01-24,324791.84033423365
2024-01-25,324770.491808642
2024-01-26,321913.35342198523
