Date,Equity
2023-05-02,200301.0797780512
2023-05-03,200007.26689037634
2023-05-04,200186.35766148227
2023-05-05,199880.1651846657
2023-05-08,200331.04792570134
2023-05-09,200039.7241740235
2023-05-10,199662.62911202438
2023-05-11,199124.03847055044
2023-05-12,199697.158521711
2023-05-15,199604.19304493518
2023-05-16,200130.70798450088
2023-05-17,200545.477518711
2023-05-18,201148.26118797116
2023-05-19,204459.2417771588
2023-05-22,203858.22376916866
2023-05-23,206399.712570598
2023-05-24,206063.21641357732
2023-05-25,211676.59118463006
2023-05-26,210698.86672814397
2023-05-29,215061.8307230169
2023-05-30,212935.9230228215
2023-05-31,214315.66441599725
2023-06-01,219162.71386930812
2023-06-02,223977.30405567164
2023-06-05,224089.53091860627
2023-06-06,223701.88393054425
2023-06-07,229648.69420946488
2023-06-08,223221.4733413589
2023-06-09,230742.98629052096
2023-06-12,229070.03996437564
2023-06-13,236855.43718294043
2023-06-14,239474.9486590602
2023-06-15,248901.2056602296
2023-06-16,252965.18713473703
2023-06-19,250978.76529395583
2023-06-20,250369.24153615494
2023-06-21,253471.55919909434
2023-06-26,249164.0728695531
2023-06-27,239909.36176384418
2023-06-28,241000.7102323326
2023-06-29,244784.22160346512
2023-06-30,248231.01345355422
2023-07-03,255330.9565613826
2023-07-04,267822.3548548224
2023-07-05,266389.03294199205
2023-07-06,263771.5068406523
2023-07-07,261263.06112070705
2023-07-10,266208.62055078783
2023-07-11,276967.3604751701
2023-07-12,284351.090483082
2023-07-13,289362.5490431923
2023-07-14,294155.8745877755
2023-07-17,295287.1264258119
2023-07-18,293527.37530680717
2023-07-19,289228.9210624342
2023-07-20,297211.97128804517
2023-07-21,312066.214334747
2023-07-24,318232.0798114678
2023-07-25,313738.17638387857
2023-07-26,313205.1028534159
2023-07-27,312168.2091351865
2023-07-28,318857.5858671836
2023-07-31,310151.1170308255
2023-08-01,305623.016430006
2023-08-02,284918.80944121955
2023-08-04,285977.99141943833
2023-08-07,300579.772444529
2023-08-08,298680.31299841247
2023-08-09,298584.1394474823
2023-08-10,285821.94181649806
2023-08-11,289108.4849137587
2023-08-14,284635.92284185684
2023-08-15,294663.65988187154
2023-08-16,301802.719033329
2023-08-17,307551.7833879364
2023-08-18,301154.1055861506
2023-08-21,304095.4037000399
2023-08-22,308635.3291282429
2023-08-23,311071.4969333844
2023-08-24,311844.49987130414
2023-08-25,306909.8384113999
2023-08-28,304147.9058488661
2023-08-29,304534.24563747086
2023-08-30,304405.9386234822
2023-08-31,304426.68950769154
2023-09-01,302327.44168068125
2023-09-04,302921.3874236034
2023-09-05,303171.4704970664
2023-09-06,304501.65168412414
2023-09-07,304219.743209956
2023-09-08,303886.04673101404
2023-09-11,302741.64315381733
2023-09-12,303211.95557068265
2023-09-13,303590.7302523462
2023-09-14,304553.0268844829
2023-09-15,304848.35280468623
2023-09-18,303789.22730317875
2023-09-19,304111.2103437547
2023-09-20,301120.5144230839
2023-09-21,298453.1614331606
2023-09-22,299303.48664457997
2023-09-25,300434.8206246443
2023-09-26,299486.3374751106
2023-09-27,300051.6632575481
2023-09-28,300419.9299118637
2023-10-02,300148.6622795952
2023-10-03,300011.7479803372
2023-10-04,299889.3578009041
2023-10-05,300512.8707981707
2023-10-06,300238.4156364867
2023-10-11,300074.9448851628
2023-10-12,300560.77760352404
2023-10-13,300787.3199146444
2023-10-16,299541.0303971061
2023-10-17,298238.62770489004
2023-10-18,294714.30507273885
2023-10-19,294776.0287891051
2023-10-20,294369.9832298821
2023-10-23,293122.7664797447
2023-10-24,293109.48715485906
2023-10-25,292789.83706038847
2023-10-26,291098.3327449892
2023-10-27,291775.4728947626
2023-10-30,291905.6634472549
2023-10-31,290412.1560956927
2023-11-01,290779.0128011151
2023-11-02,292417.1024130472
2023-11-03,293899.92950703757
2023-11-06,296359.98578692216
2023-11-07,302856.5899025052
2023-11-08,304059.7735077933
2023-11-09,302845.6908042068
2023-11-10,300355.3825914179
2023-11-13,297818.7650035671
2023-11-14,299003.808962235
2023-11-15,297518.22304967913
2023-11-16,296261.88053781056
2023-11-17,296143.9281138671
2023-11-20,296452.2313241675
2023-11-21,298388.3578924248
2023-11-22,297722.3422038547
2023-11-23,295149.84736704384
2023-11-24,294443.5807194605
2023-11-27,289913.0551607162
2023-11-28,294607.87605085864
2023-11-29,297008.00781190203
2023-11-30,296814.39771212667
2023-12-01,298047.47546301916
2023-12-04,298726.74430383055
2023-12-05,302939.9065913769
2023-12-06,305427.770614028
2023-12-07,309004.4593860676
2023-12-08,315002.06263562466
2023-12-11,309672.0553009858
2023-12-12,314975.175500937
2023-12-13,314084.04749369784
2023-12-14,312630.88100694783
2023-12-15,309514.5932631884
2023-12-18,306315.0740894384
2023-12-19,302619.7412367827
2023-12-20,300971.7143731385
2023-12-21,298522.34675911197
2023-12-22,301025.2286037148
2023-12-25,297733.0252577488
2023-12-26,299713.8888293306
2023-12-27,301350.12221670075
2023-12-28,300993.9193272784
2023-12-29,299478.0896700611
2024-01-02,299743.26349984785
2024-01-03,297281.6214214552
2024-01-04,298144.0094677831
2024-01-05,298587.39481980243
2024-01-08,296679.91776850505
2024-01-09,290505.98121458734
2024-01-10,284883.0974040756
2024-01-11,286044.06002884184
2024-01-12,284948.2531781064
2024-01-15,284008.21903246775
2024-01-16,284121.80728962563
2024-01-17,281877.00877724314
2024-01-18,283729.90478214365
2024-01-19,286725.85749737715
2024-01-22,292299.24681938585
2024-01-23,293849.7300380133
2024-01-24,292629.3868909708
2024-01-25,293349.5895096635
2024-01-26,290150.8673644179
2024-01-29,292508.30203775194
2024-01-30,295281.8082289808
2024-01-31,294011.19216527656
2024-02-01,303427.36625174986
2024-02-02,309445.6033986967
2024-02-05,312045.4411238662
2024-02-15,324257.92700889736
2024-02-16,318076.25446245825
2024-02-19,312154.3571742509
2024-02-20,309892.28970518726
2024-02-21,307546.0086014721
2024-02-22,310169.9412562356
2024-02-23,309862.1766816553
2024-02-26,310596.6134665583
2024-02-27,304778.52143890504
2024-02-29,312394.0804280153
2024-03-01,317222.50014697516
2024-03-04,322862.7173302168
2024-03-05,329471.8102217656
2024-03-06,335957.9259943515
2024-03-07,333909.5237087312
2024-03-08,326837.9642025252
2024-03-11,329543.0174790409
2024-03-12,334786.2180852577
2024-03-13,333445.3625671485
2024-03-14,323132.3926896635
2024-03-15,320784.2626160887
2024-03-18,329917.6607837712
2024-03-19,330639.95207887265
2024-03-20,328843.05776305345
2024-03-21,331553.0503486125
2024-03-22,328885.2067266778
2024-03-25,329689.0110176949
2024-03-26,323147.0607607215
2024-03-27,324404.4483283381
2024-03-28,326189.94946782995
2024-03-29,326959.7190760393
2024-04-01,324873.7284282635
2024-04-02,333246.7522459291
2024-04-03,334341.16044549237
2024-04-08,332678.09865062276
2024-04-09,338015.89451601636
2024-04-10,335595.9394159963
2024-04-11,333622.09092117794
2024-04-12,339636.2189052561
2024-04-15,329225.62811388605
2024-04-16,316918.1307425927
2024-04-17,328544.5453823244
2024-04-18,333691.8865249406
2024-04-19,321319.94353479083
2024-04-22,309757.4780061176
2024-04-23,311200.94878089125
2024-04-24,322272.58485850826
2024-04-25,319321.4217015811
2024-04-26,322895.5007785594
2024-04-29,322940.9431524323
2024-04-30,321754.30979458144
2024-05-02,319436.99186891265
2024-05-03,320560.68436005525
2024-05-06,321505.7308461388
2024-05-07,322108.7246204092
2024-05-08,320591.03139348776
2024-05-09,318867.60230370116
2024-05-10,320451.900388569
2024-05-13,320208.9541467839
