Date,Equity
2023-04-14,996982.6488610022
2023-04-17,1004437.4809196651
2023-04-18,996000.3455870113
2023-04-19,1001850.5111035604
2023-04-20,992440.2146840892
2023-04-21,975996.2548335704
2023-04-24,991266.6768920579
2023-04-25,964222.0326847637
2023-04-26,976210.92041061
2023-04-27,992099.4747355075
2023-04-28,999295.5436273078
2023-05-02,1020833.7449712519
2023-05-03,1009842.2127183059
2023-05-04,1017910.6268459058
2023-05-05,1012288.5161041684
2023-05-08,1022861.5884840084
2023-05-09,1020159.9943314629
2023-05-10,1012899.1733322958
2023-05-11,1005371.3193499241
2023-05-12,1011123.7973803321
2023-05-15,1004191.8695819225
2023-05-16,1005953.359504066
2023-05-17,1007386.9752373025
2023-05-18,1011145.89958709
2023-05-19,1016356.4866489857
2023-05-22,1015416.0849723954
2023-05-23,1021513.1168545843
2023-05-24,1023950.3671428665
2023-05-25,1049014.2748215678
2023-05-26,1050157.1203197185
2023-05-29,1072479.7283558957
2023-05-30,1068306.6276795804
2023-05-31,1072657.6442022508
2023-06-01,1088049.807322624
2023-06-02,1102709.3892478414
2023-06-05,1101880.6052093832
2023-06-06,1100733.515390309
2023-06-07,1123758.6867321364
2023-06-08,1093988.6880915614
2023-06-09,1137750.633296803
2023-06-12,1126846.7263323963
2023-06-13,1158445.6740442717
2023-06-14,1181834.0365368882
2023-06-15,1228815.8698484623
2023-06-16,1228460.0341751496
2023-06-19,1220572.179495592
2023-06-20,1214826.4391521467
2023-06-21,1236107.6846660685
2023-06-26,1209270.7092250353
2023-06-27,1167922.7348659416
2023-06-28,1174677.417690749
2023-06-29,1193713.7890106388
2023-06-30,1219355.7576146505
2023-07-03,1256835.2808180065
2023-07-04,1327426.1753977465
2023-07-05,1313397.1225834857
2023-07-06,1304003.075636263
2023-07-07,1287804.7269465593
2023-07-10,1307884.3786230953
2023-07-11,1362785.1045354996
2023-07-12,1406897.4640127192
2023-07-13,1440170.6790101398
2023-07-14,1475909.9477585263
2023-07-17,1478097.798222114
2023-07-18,1470712.7598567656
2023-07-19,1444293.879634765
2023-07-20,1484520.6870853298
2023-07-21,1554543.2890003724
2023-07-24,1584665.2660689135
2023-07-25,1563060.550441362
2023-07-26,1559254.2627582608
2023-07-27,1555169.2419408062
2023-07-28,1583690.8221607325
2023-07-31,1541566.961130073
2023-08-01,1524299.8007649484
2023-08-02,1419324.0919635303
2023-08-04,1427950.9573802524
2023-08-07,1499623.629337801
2023-08-08,1490121.4147655608
2023-08-09,1490783.832699739
2023-08-10,1418065.731341178
2023-08-11,1439324.9617610222
2023-08-14,1417713.865102757
2023-08-15,1472480.7954086382
2023-08-16,1512164.9102223804
2023-08-17,1546367.8559270669
2023-08-18,1508853.9075990275
2023-08-21,1527058.4177672232
2023-08-22,1548790.6423003625
2023-08-23,1561985.14438143
2023-08-24,1574293.1047302426
2023-08-25,1542151.2280749902
2023-08-28,1524208.246938257
2023-08-29,1525173.8214234528
2023-08-30,1524145.1285756533
2023-08-31,1523443.1241036227
2023-09-01,1512386.8757282293
2023-09-04,1514830.824327826
2023-09-05,1516517.260545984
2023-09-06,1526398.177839823
2023-09-07,1525111.3416419323
2023-09-08,1521922.5612624434
2023-09-11,1514619.062595315
2023-09-12,1513811.2581953174
2023-09-13,1518573.3994786837
2023-09-14,1525309.854080745
2023-09-15,1525343.9653844573
2023-09-18,1522141.188974293
2023-09-19,1520842.8030679415
2023-09-20,1508730.4297251452
2023-09-21,1494148.3613598065
2023-09-22,1498450.8144843997
2023-09-25,1503767.8121800758
2023-09-26,1499563.2594281442
2023-09-27,1501940.9735969168
2023-09-28,1504926.726740515
2023-10-02,1504023.1362473855
2023-10-03,1503988.82229772
2023-10-04,1504111.709674987
2023-10-05,1507640.3226297945
2023-10-06,1505718.4082896037
2023-10-11,1504546.7768540722
2023-10-12,1504272.4178703954
2023-10-13,1507808.070688312
2023-10-16,1506023.331524053
2023-10-17,1499834.3014515757
2023-10-18,1477010.1133402428
2023-10-19,1480729.1434558027
2023-10-20,1478748.5199917438
2023-10-23,1462247.5785356238
2023-10-24,1461299.8289552736
2023-10-25,1459357.611130271
2023-10-26,1450531.104277709
2023-10-27,1451827.0858180206
2023-10-30,1457203.548943937
2023-10-31,1444955.879720748
2023-11-01,1445755.976363308
2023-11-02,1456882.7691600116
2023-11-03,1465536.4168685544
2023-11-06,1481606.3325626794
2023-11-07,1512883.7017768319
2023-11-08,1520463.6377278827
2023-11-09,1513414.5161738603
2023-11-10,1492796.0362629173
2023-11-13,1485719.4274338556
2023-11-14,1491667.2344284477
2023-11-15,1484815.1760790353
2023-11-16,1486375.006545435
2023-11-17,1500124.4682987721
2023-11-20,1498534.4890280024
2023-11-21,1500100.6860669965
2023-11-22,1496578.2247899352
2023-11-23,1484408.2004897413
2023-11-24,1479892.2256055698
2023-11-27,1467050.200889794
2023-11-28,1487866.424599314
2023-11-29,1500959.7264126167
2023-11-30,1506072.1228076958
2023-12-01,1505258.2721566712
2023-12-04,1522690.746702827
2023-12-05,1551416.8103169007
2023-12-06,1546596.927335806
2023-12-07,1563123.0082439475
2023-12-08,1584580.035595838
2023-12-11,1561047.7405929442
2023-12-12,1574911.1640286136
2023-12-13,1573226.74101573
2023-12-14,1581939.2884223685
