Date,Equity
2022-11-28,1006319.3799971595
2022-11-29,1011269.0089967015
2022-11-30,1035731.9789916469
2022-12-01,1048402.0031499835
2022-12-02,1065154.4829246989
2022-12-05,1069253.873862991
2022-12-06,1049777.1651942076
2022-12-07,1015749.3936245118
2022-12-08,1016425.0953365824
2022-12-09,1033993.2599905253
2022-12-12,1026152.4164021293
2022-12-13,1015590.0761552554
2022-12-14,1039917.7661098707
2022-12-15,1039400.4756042346
2022-12-16,1022360.047592304
2022-12-19,1025325.722640612
2022-12-20,985540.2933459637
2022-12-21,990975.2575141708
2022-12-22,994322.8086190375
2022-12-23,994398.6636607177
2022-12-26,976370.6528422156
2022-12-27,975113.1797047972
2022-12-28,972492.8077706518
2022-12-29,972079.6424271927
2022-12-30,974766.3249090171
2023-01-03,973358.5941098153
2023-01-04,975054.5224522252
2023-01-05,980193.643198366
2023-01-06,975776.5416653182
2023-01-09,982696.3715716006
2023-01-10,982821.3894249933
2023-01-11,988350.973371267
2023-01-12,985752.6443766254
2023-01-13,985898.2089800623
2023-01-16,984039.1317105585
2023-01-17,991413.3403528103
2023-01-30,1006618.9297040465
2023-01-31,1008653.8671948733
2023-02-01,1014822.3832739354
2023-02-02,1010760.6806301931
2023-02-03,998445.947779579
2023-02-06,976212.4704854133
2023-02-07,989306.699062159
2023-02-08,1030667.5219594999
2023-02-09,1023946.8020681643
2023-02-10,1015125.2751616437
2023-02-13,1000108.7387230971
2023-02-14,1002988.905734606
2023-02-15,1004152.478569921
2023-02-16,1035292.4589637754
2023-02-17,1029663.3530851312
2023-02-20,1048015.7613826812
2023-02-21,1055805.5340799259
2023-02-22,1030806.0067825196
2023-02-23,1058511.1943860112
2023-02-24,1056577.3909267476
2023-03-01,1065387.8371054921
2023-03-02,1055333.9032208577
2023-03-03,1048666.847113811
2023-03-06,1060328.7060781461
2023-03-07,1062491.1898876522
2023-03-08,1074183.9902961098
2023-03-09,1086974.7874249357
2023-03-10,1055942.157081236
2023-03-13,1056338.4466863854
2023-03-14,1041903.7008190327
2023-03-15,1059614.6104385876
2023-03-16,1050005.177086415
2023-03-17,1060417.5496630794
2023-03-20,1071240.9376343584
2023-03-21,1076025.6318258243
2023-03-22,1083650.8801809826
2023-03-23,1083072.1816693959
2023-03-24,1085376.9237066463
2023-03-27,1082650.3275143795
2023-03-28,1060913.469122752
2023-03-29,1065608.8178754456
2023-03-30,1078966.9674650705
2023-03-31,1082777.5172260376
2023-04-06,1088703.02665941
2023-04-07,1088815.244560503
2023-04-10,1114739.49581895
2023-04-11,1124884.154736987
2023-04-12,1136150.1631418339
2023-04-13,1116551.204633407
2023-04-14,1115239.4276602913
2023-04-17,1123025.6737855251
2023-04-18,1114708.2125659736
2023-04-19,1120885.6791133627
2023-04-20,1104821.2701370572
2023-04-21,1088572.3625208172
2023-04-24,1109509.3751005975
2023-04-25,1075993.0052829862
2023-04-26,1086896.4984060728
2023-04-27,1104969.935095986
2023-04-28,1112343.624884311
2023-05-02,1123576.8244799282
2023-05-03,1117368.0930429555
2023-05-04,1119722.6154221122
2023-05-05,1116216.392241206
2023-05-08,1119870.64476469
2023-05-09,1119859.126977731
2023-05-10,1117982.423302537
2023-05-11,1112168.5647541687
2023-05-12,1116626.834124958
2023-05-15,1113618.534588083
2023-05-16,1116880.8016981913
2023-05-17,1120194.8269384191
2023-05-18,1124969.0177962834
2023-05-19,1139165.8047054927
2023-05-22,1134600.007463569
2023-05-23,1141360.4647211963
2023-05-24,1148007.9168336128
2023-05-25,1182661.3266319027
2023-05-26,1185559.2964688437
